wafer_id,die_x,die_y,center_x_mm,center_y_mm,dist_from_center,Vth_V,Idsat_uA,Rs_ohm_sq
3,7,-1,70,-10,70.71,0.4485,825.03,150.92
3,7,0,70,0,70.0,0.4374,822.93,150.82
3,7,1,70,10,70.71,0.447,820.24,147.66
3,7,2,70,20,72.8,0.4637,801.4,153.02
3,7,3,70,30,76.16,0.4745,802.7,149.71
3,7,4,70,40,80.62,0.4415,798.19,146.89
3,7,5,70,50,86.02,0.4485,843.42,150.39
3,7,6,70,60,92.2,0.4457,796.64,148.98
3,7,7,70,70,98.99,0.4596,796.88,155.39
3,7,8,70,80,106.3,0.4503,791.93,148.4
3,7,9,70,90,114.02,0.4521,766.31,145.42
3,7,10,70,100,122.07,0.4629,761.96,153.94
3,7,11,70,110,130.38,0.4572,797.33,148.67
3,8,-11,80,-110,136.01,0.4684,784.59,155.78
3,8,-10,80,-100,128.06,0.4692,785.72,146.17
3,8,-9,80,-90,120.42,0.4609,793.84,151.79
3,8,-8,80,-80,113.14,0.4481,787.32,156.09
3,8,-7,80,-70,106.3,0.4455,769.59,146.69
3,8,-6,80,-60,100.0,0.4511,823.0,157.24
3,8,-5,80,-50,94.34,0.4556,784.69,147.69
3,8,-4,80,-40,89.44,0.457,819.97,148.19
3,8,-3,80,-30,85.44,0.4614,796.56,152.17
3,8,-2,80,-20,82.46,0.4592,777.77,151.35
3,8,-1,80,-10,80.62,0.4614,791.59,146.83
3,8,0,80,0,80.0,0.454,802.0,149.02
3,8,1,80,10,80.62,0.45,774.95,151.21
3,8,2,80,20,82.46,0.4627,789.28,147.51
3,8,3,80,30,85.44,0.4514,842.69,153.32
3,8,4,80,40,89.44,0.4492,800.59,153.72
3,8,5,80,50,94.34,0.4431,808.59,146.96
3,8,6,80,60,100.0,0.4588,793.53,151.23
3,8,7,80,70,106.3,0.45,806.18,150.57
3,8,8,80,80,113.14,0.4721,814.01,147.81
3,8,9,80,90,120.42,0.4588,800.07,151.15
3,8,10,80,100,128.06,0.4699,801.08,153.26
3,8,11,80,110,136.01,0.4714,743.45,158.77
3,9,-10,90,-100,134.54,0.47,764.27,155.22
3,9,-9,90,-90,127.28,0.4437,773.68,156.69
3,9,-8,90,-80,120.42,0.4572,788.02,152.66
3,9,-7,90,-70,114.02,0.4546,807.12,149.95
3,9,-6,90,-60,108.17,0.4567,777.77,153.47
3,9,-5,90,-50,102.96,0.4495,796.34,149.74
3,9,-4,90,-40,98.49,0.4492,783.31,151.52
3,9,-3,90,-30,94.87,0.4549,779.34,148.55
3,9,-2,90,-20,92.2,0.4504,790.81,149.55
3,9,-1,90,-10,90.55,0.4629,784.7,143.22
3,9,0,90,0,90.0,0.4452,795.08,148.67
3,9,1,90,10,90.55,0.4522,784.55,146.63
3,9,2,90,20,92.2,0.4447,789.98,156.58
3,9,3,90,30,94.87,0.4629,774.26,144.55
3,9,4,90,40,98.49,0.4504,827.06,152.53
3,9,5,90,50,102.96,0.4518,790.11,154.06
3,9,6,90,60,108.17,0.4548,820.92,146.19
3,9,7,90,70,114.02,0.4585,783.86,153.05
3,9,8,90,80,120.42,0.4593,796.69,155.46
3,9,9,90,90,127.28,0.471,814.41,153.45
3,9,10,90,100,134.54,0.4586,762.2,155.77
3,10,-9,100,-90,134.54,0.4696,760.36,157.9
3,10,-8,100,-80,128.06,0.4594,765.82,150.97
3,10,-7,100,-70,122.07,0.4504,774.26,154.43
3,10,-6,100,-60,116.62,0.4629,816.52,149.99
3,10,-5,100,-50,111.8,0.4572,783.64,151.65
3,10,-4,100,-40,107.7,0.4414,778.29,153.62
3,10,-3,100,-30,104.4,0.4405,805.65,148.91
3,10,-2,100,-20,101.98,0.4364,759.21,155.15
3,10,-1,100,-10,100.5,0.4362,796.81,151.72
3,10,0,100,0,100.0,0.4409,789.63,152.06
3,10,1,100,10,100.5,0.4538,790.87,151.37
3,10,2,100,20,101.98,0.451,782.74,154.36
3,10,3,100,30,104.4,0.454,768.8,152.5
3,10,4,100,40,107.7,0.4483,790.79,151.23
3,10,5,100,50,111.8,0.4481,820.4,147.11
3,10,6,100,60,116.62,0.4564,796.75,152.21
3,10,7,100,70,122.07,0.4564,782.48,150.32
3,10,8,100,80,128.06,0.4537,802.04,152.19
3,10,9,100,90,134.54,0.48,790.62,146.46
3,11,-8,110,-80,136.01,0.4707,778.81,150.52
3,11,-7,110,-70,130.38,0.4716,776.7,152.28
3,11,-6,110,-60,125.3,0.4621,803.44,153.48
3,11,-5,110,-50,120.83,0.4578,778.37,155.95
3,11,-4,110,-40,117.05,0.4571,787.43,151.09
3,11,-3,110,-30,114.02,0.4633,788.38,154.9
3,11,-2,110,-20,111.8,0.4507,804.18,152.21
3,11,-1,110,-10,110.45,0.4464,792.65,144.89
3,11,0,110,0,110.0,0.4479,770.49,157.41
3,11,1,110,10,110.45,0.4415,832.74,153.0
3,11,2,110,20,111.8,0.4503,805.45,149.65
3,11,3,110,30,114.02,0.4438,793.5,153.91
3,11,4,110,40,117.05,0.4664,798.28,150.55
3,11,5,110,50,120.83,0.4685,806.26,153.38
3,11,6,110,60,125.3,0.4688,819.07,151.51
3,11,7,110,70,130.38,0.454,774.65,149.79
3,11,8,110,80,136.01,0.4683,755.46,158.49
3,12,-6,120,-60,134.16,0.4574,801.21,146.73
3,12,-5,120,-50,130.0,0.4579,764.08,157.85
3,12,-4,120,-40,126.49,0.473,750.44,155.9
3,12,-3,120,-30,123.69,0.4671,792.11,154.69
3,12,-2,120,-20,121.66,0.4619,801.41,149.4
3,12,-1,120,-10,120.42,0.4669,792.18,152.97
3,12,0,120,0,120.0,0.4617,770.21,147.81
3,12,1,120,10,120.42,0.4563,812.2,148.97
3,12,2,120,20,121.66,0.4592,777.62,150.12
3,12,3,120,30,123.69,0.4625,798.62,150.57
3,12,4,120,40,126.49,0.4707,791.94,152.57
3,12,5,120,50,130.0,0.4638,814.02,156.05
3,12,6,120,60,134.16,0.4572,780.55,154.8
3,13,-4,130,-40,136.01,0.4689,783.2,160.38
3,13,-3,130,-30,133.42,0.4606,755.36,154.93
3,13,-2,130,-20,131.53,0.4581,759.96,151.9
3,13,-1,130,-10,130.38,0.4583,800.33,149.39
3,13,0,130,0,130.0,0.4638,816.78,153.26
3,13,1,130,10,130.38,0.4595,794.03,155.41
3,13,2,130,20,131.53,0.473,780.01,156.12
3,13,3,130,30,133.42,0.4682,776.28,153.95
3,13,4,130,40,136.01,0.4635,761.05,153.53
4,-13,-4,-130,-40,136.01,0.4548,792.38,153.74
4,-13,-3,-130,-30,133.42,0.4733,795.01,154.93
4,-13,-2,-130,-20,131.53,0.4636,777.96,151.28
4,-13,-1,-130,-10,130.38,0.4711,802.92,151.19
4,-13,0,-130,0,130.0,0.4598,781.32,153.69
4,-13,1,-130,10,130.38,0.4617,797.44,151.6
4,-13,2,-130,20,131.53,0.4549,801.07,152.62
4,-13,3,-130,30,133.42,0.4524,774.04,153.3
4,-13,4,-130,40,136.01,0.476,793.48,158.14
4,-12,-6,-120,-60,134.16,0.4693,795.02,152.34
4,-12,-5,-120,-50,130.0,0.4594,768.63,153.15
4,-12,-4,-120,-40,126.49,0.4651,787.62,157.23
4,-12,-3,-120,-30,123.69,0.4494,794.73,149.18
4,-12,-2,-120,-20,121.66,0.4585,799.47,152.03
4,-12,-1,-120,-10,120.42,0.4617,774.65,147.53
4,-12,0,-120,0,120.0,0.4616,815.43,149.49
4,-12,1,-120,10,120.42,0.4671,789.69,148.52
4,-12,2,-120,20,121.66,0.4487,788.6,151.46
4,-12,3,-120,30,123.69,0.448,761.81,150.39
4,-12,4,-120,40,126.49,0.4611,785.51,151.79
4,-12,5,-120,50,130.0,0.4626,799.08,154.97
4,-12,6,-120,60,134.16,0.4618,794.75,151.52
4,-11,-8,-110,-80,136.01,0.4618,776.59,150.98
4,-11,-7,-110,-70,130.38,0.4578,752.11,159.58
4,-11,-6,-110,-60,125.3,0.4516,810.09,153.25
4,-11,-5,-110,-50,120.83,0.462,781.49,153.2
4,-11,-4,-110,-40,117.05,0.4613,800.78,154.46
4,-11,-3,-110,-30,114.02,0.4522,785.11,147.03
4,-11,-2,-110,-20,111.8,0.4586,809.59,156.44
4,-11,-1,-110,-10,110.45,0.4565,782.46,146.37
4,-11,0,-110,0,110.0,0.4622,767.21,150.39
4,-11,1,-110,10,110.45,0.4522,792.92,151.57
4,-11,2,-110,20,111.8,0.4555,757.12,151.63
4,-11,3,-110,30,114.02,0.4373,803.29,150.14
4,-11,4,-110,40,117.05,0.4389,778.6,150.42
4,-11,5,-110,50,120.83,0.467,791.77,153.61
4,-11,6,-110,60,125.3,0.4686,784.86,155.4
4,-11,7,-110,70,130.38,0.4666,763.94,158.26
4,-11,8,-110,80,136.01,0.4522,793.37,150.14
4,-10,-9,-100,-90,134.54,0.4678,808.51,153.82
4,-10,-8,-100,-80,128.06,0.4582,793.82,152.52
4,-10,-7,-100,-70,122.07,0.4725,791.02,151.76
4,-10,-6,-100,-60,116.62,0.4517,777.03,150.2
4,-10,-5,-100,-50,111.8,0.4516,786.04,149.61
4,-10,-4,-100,-40,107.7,0.47,779.68,151.65
4,-10,-3,-100,-30,104.4,0.4571,805.88,150.76
4,-10,-2,-100,-20,101.98,0.4499,804.06,151.56
4,-10,-1,-100,-10,100.5,0.4494,774.35,149.26
4,-10,0,-100,0,100.0,0.4422,787.93,150.73
4,-10,1,-100,10,100.5,0.4544,824.48,149.05
4,-10,2,-100,20,101.98,0.458,801.88,154.65
4,-10,3,-100,30,104.4,0.457,781.3,145.77
4,-10,4,-100,40,107.7,0.4557,787.21,148.27
4,-10,5,-100,50,111.8,0.4443,795.76,156.11
4,-10,6,-100,60,116.62,0.4527,799.88,151.78
4,-10,7,-100,70,122.07,0.4476,799.16,149.44
4,-10,8,-100,80,128.06,0.4604,779.54,156.19
4,-10,9,-100,90,134.54,0.4545,786.45,151.94
4,-9,-10,-90,-100,134.54,0.4589,726.06,160.74
4,-9,-9,-90,-90,127.28,0.4643,773.62,150.03
4,-9,-8,-90,-80,120.42,0.4533,799.8,146.85
4,-9,-7,-90,-70,114.02,0.454,818.87,148.41
4,-9,-6,-90,-60,108.17,0.454,827.99,153.15
4,-9,-5,-90,-50,102.96,0.453,804.55,149.63
4,-9,-4,-90,-40,98.49,0.4615,792.39,144.66
4,-9,-3,-90,-30,94.87,0.4473,784.8,149.49
4,-9,-2,-90,-20,92.2,0.4481,817.75,152.3
4,-9,-1,-90,-10,90.55,0.4521,799.93,146.98
4,-9,0,-90,0,90.0,0.4326,801.7,152.52
4,-9,1,-90,10,90.55,0.4492,791.95,151.55
4,-9,2,-90,20,92.2,0.4495,825.07,153.91
4,-9,3,-90,30,94.87,0.4581,810.66,146.47
4,-9,4,-90,40,98.49,0.4564,804.03,152.35
4,-9,5,-90,50,102.96,0.456,803.75,158.93
4,-9,6,-90,60,108.17,0.4528,808.99,149.84
4,-9,7,-90,70,114.02,0.4615,806.4,152.9
4,-9,8,-90,80,120.42,0.4707,775.78,151.06
4,-9,9,-90,90,127.28,0.4616,798.34,153.94
4,-9,10,-90,100,134.54,0.4732,770.66,151.04
4,-8,-11,-80,-110,136.01,0.4661,778.45,156.32
4,-8,-10,-80,-100,128.06,0.46,779.56,153.29
4,-8,-9,-80,-90,120.42,0.4575,784.47,151.91
4,-8,-8,-80,-80,113.14,0.4516,805.58,152.3
4,-8,-7,-80,-70,106.3,0.4709,798.11,149.44
4,-8,-6,-80,-60,100.0,0.4727,804.14,153.6
4,-8,-5,-80,-50,94.34,0.4551,808.75,151.92
4,-8,-4,-80,-40,89.44,0.4412,805.51,146.14
4,-8,-3,-80,-30,85.44,0.4486,789.12,151.1
4,-8,-2,-80,-20,82.46,0.4527,807.22,150.86
4,-8,-1,-80,-10,80.62,0.4451,796.08,152.76
4,-8,0,-80,0,80.0,0.4585,782.8,145.41
4,-8,1,-80,10,80.62,0.4442,815.68,153.64
4,-8,2,-80,20,82.46,0.4426,804.61,155.5
4,-8,3,-80,30,85.44,0.4533,821.32,153.02
4,-8,4,-80,40,89.44,0.4427,797.15,150.22
4,-8,5,-80,50,94.34,0.4512,813.15,151.54
4,-8,6,-80,60,100.0,0.4279,778.24,144.07
4,-8,7,-80,70,106.3,0.4543,799.31,151.94
4,-8,8,-80,80,113.14,0.4472,802.84,153.87
4,-8,9,-80,90,120.42,0.4473,767.05,152.52
4,-8,10,-80,100,128.06,0.4746,810.16,155.2
4,-8,11,-80,110,136.01,0.4578,792.91,153.34
4,-7,-11,-70,-110,130.38,0.455,751.08,154.15
4,-7,-10,-70,-100,122.07,0.4529,789.59,145.83
4,-7,-9,-70,-90,114.02,0.4565,755.84,155.07
4,-7,-8,-70,-80,106.3,0.457,791.52,152.78
4,-7,-7,-70,-70,98.99,0.4434,799.32,152.95
4,-7,-6,-70,-60,92.2,0.4254,793.08,150.15
4,-7,-5,-70,-50,86.02,0.4484,821.86,146.66
4,-7,-4,-70,-40,80.62,0.445,771.26,154.53
4,-7,-3,-70,-30,76.16,0.448,793.42,149.84
4,-7,-2,-70,-20,72.8,0.4551,805.21,157.94
4,-7,-1,-70,-10,70.71,0.4536,793.02,148.32
4,-7,0,-70,0,70.0,0.4469,777.47,150.12
4,-7,1,-70,10,70.71,0.4563,790.8,147.58
4,-7,2,-70,20,72.8,0.4621,778.6,143.8
4,-7,3,-70,30,76.16,0.4408,776.89,151.16
4,-7,4,-70,40,80.62,0.4471,796.7,153.46
4,-7,5,-70,50,86.02,0.4445,811.63,154.57
4,-7,6,-70,60,92.2,0.4465,810.84,149.49
4,-7,7,-70,70,98.99,0.4586,774.67,145.63
4,-7,8,-70,80,106.3,0.4497,782.37,149.54
4,-7,9,-70,90,114.02,0.4534,803.11,150.59
4,-7,10,-70,100,122.07,0.4513,782.87,150.42
4,-7,11,-70,110,130.38,0.4537,759.04,154.05
4,-6,-12,-60,-120,134.16,0.4582,795.32,150.06
4,-6,-11,-60,-110,125.3,0.4548,813.49,150.32
4,-6,-10,-60,-100,116.62,0.4541,772.79,148.04
4,-6,-9,-60,-90,108.17,0.4658,797.51,151.65
4,-6,-8,-60,-80,100.0,0.4378,803.32,154.1
4,-6,-7,-60,-70,92.2,0.4593,809.81,146.83
4,-6,-6,-60,-60,84.85,0.4525,810.01,144.63
4,-6,-5,-60,-50,78.1,0.441,813.32,152.63
4,-6,-4,-60,-40,72.11,0.4376,811.93,150.29
4,-6,-3,-60,-30,67.08,0.4562,790.48,151.94
4,-6,-2,-60,-20,63.25,0.4568,794.73,150.05
4,-6,-1,-60,-10,60.83,0.4448,824.77,149.64
4,-6,0,-60,0,60.0,0.4426,789.26,150.38
4,-6,1,-60,10,60.83,0.456,779.96,155.54
4,-6,2,-60,20,63.25,0.4525,807.0,149.71
4,-6,3,-60,30,67.08,0.4502,797.78,153.05
4,-6,4,-60,40,72.11,0.4499,811.51,148.7
4,-6,5,-60,50,78.1,0.4516,787.94,153.65
4,-6,6,-60,60,84.85,0.4433,795.13,149.07
4,-6,7,-60,70,92.2,0.4473,810.62,149.27
4,-6,8,-60,80,100.0,0.4625,785.66,151.14
4,-6,9,-60,90,108.17,0.4472,801.26,151.2
4,-6,10,-60,100,116.62,0.4547,808.86,150.12
4,-6,11,-60,110,125.3,0.4638,774.77,153.48
4,-6,12,-60,120,134.16,0.4532,770.89,154.16
4,-5,-12,-50,-120,130.0,0.4755,784.99,158.75
4,-5,-11,-50,-110,120.83,0.4592,783.01,157.19
4,-5,-10,-50,-100,111.8,0.4579,783.71,153.0
4,-5,-9,-50,-90,102.96,0.4497,767.12,153.64
4,-5,-8,-50,-80,94.34,0.4592,826.98,151.58
4,-5,-7,-50,-70,86.02,0.448,812.52,152.58
4,-5,-6,-50,-60,78.1,0.4631,799.33,149.5
4,-5,-5,-50,-50,70.71,0.4443,808.06,145.36
4,-5,-4,-50,-40,64.03,0.4562,808.82,151.76
4,-5,-3,-50,-30,58.31,0.4511,822.99,152.62
4,-5,-2,-50,-20,53.85,0.4451,791.16,147.36
4,-5,-1,-50,-10,50.99,0.4544,785.0,153.25
4,-5,0,-50,0,50.0,0.4606,786.81,149.44
4,-5,1,-50,10,50.99,0.4501,813.26,154.83
4,-5,2,-50,20,53.85,0.4365,795.23,149.2
4,-5,3,-50,30,58.31,0.4388,792.72,151.28
4,-5,4,-50,40,64.03,0.4478,776.83,158.62
4,-5,5,-50,50,70.71,0.4521,801.68,146.71
4,-5,6,-50,60,78.1,0.4521,797.54,144.33
4,-5,7,-50,70,86.02,0.4414,811.92,155.87
4,-5,8,-50,80,94.34,0.4533,815.96,149.84
4,-5,9,-50,90,102.96,0.4513,813.32,155.82
4,-5,10,-50,100,111.8,0.4648,777.35,151.39
4,-5,11,-50,110,120.83,0.4597,784.92,153.74
4,-5,12,-50,120,130.0,0.4676,798.52,158.84
4,-4,-13,-40,-130,136.01,0.461,759.15,155.77
4,-4,-12,-40,-120,126.49,0.4747,778.45,155.36
4,-4,-11,-40,-110,117.05,0.4617,793.68,152.16
4,-4,-10,-40,-100,107.7,0.4459,760.91,147.87
4,-4,-9,-40,-90,98.49,0.448,814.85,150.22
4,-4,-8,-40,-80,89.44,0.4458,786.64,152.09
4,-4,-7,-40,-70,80.62,0.4609,815.95,151.82
4,-4,-6,-40,-60,72.11,0.4382,794.72,155.84
4,-4,-5,-40,-50,64.03,0.459,776.94,149.83
4,-4,-4,-40,-40,56.57,0.4529,788.57,143.07
4,-4,-3,-40,-30,50.0,0.4508,788.18,147.65
4,-4,-2,-40,-20,44.72,0.4472,797.99,149.97
4,-4,-1,-40,-10,41.23,0.4429,796.7,144.73
4,-4,0,-40,0,40.0,0.4525,757.16,149.13
4,-4,1,-40,10,41.23,0.4574,784.11,152.15
4,-4,2,-40,20,44.72,0.4592,750.38,149.55
4,-4,3,-40,30,50.0,0.427,798.23,149.98
4,-4,4,-40,40,56.57,0.4301,828.87,150.86
4,-4,5,-40,50,64.03,0.4432,821.98,144.61
4,-4,6,-40,60,72.11,0.4402,765.51,155.4
4,-4,7,-40,70,80.62,0.4527,809.89,150.9
4,-4,8,-40,80,89.44,0.4546,801.17,150.93
4,-4,9,-40,90,98.49,0.4519,789.26,150.39
4,-4,10,-40,100,107.7,0.4554,796.79,146.78
4,-4,11,-40,110,117.05,0.4454,807.05,151.21
4,-4,12,-40,120,126.49,0.4643,769.22,148.88
4,-4,13,-40,130,136.01,0.4568,776.27,152.7
4,-3,-13,-30,-130,133.42,0.4728,784.01,159.84
4,-3,-12,-30,-120,123.69,0.4618,751.04,156.1
4,-3,-11,-30,-110,114.02,0.443,795.77,149.49
4,-3,-10,-30,-100,104.4,0.4695,818.02,148.71
4,-3,-9,-30,-90,94.87,0.4494,802.97,152.93
4,-3,-8,-30,-80,85.44,0.4502,784.63,147.87
4,-3,-7,-30,-70,76.16,0.45,818.52,151.28
4,-3,-6,-30,-60,67.08,0.4438,809.73,148.84
4,-3,-5,-30,-50,58.31,0.4571,837.91,148.92
4,-3,-4,-30,-40,50.0,0.4564,788.82,149.66
4,-3,-3,-30,-30,42.43,0.4502,797.09,157.39
4,-3,-2,-30,-20,36.06,0.4475,808.8,144.21
4,-3,-1,-30,-10,31.62,0.4535,817.13,148.42
4,-3,0,-30,0,30.0,0.4299,799.42,150.05
4,-3,1,-30,10,31.62,0.4558,830.16,148.86
4,-3,2,-30,20,36.06,0.4431,782.5,150.59
4,-3,3,-30,30,42.43,0.4538,791.82,152.34
4,-3,4,-30,40,50.0,0.4537,800.65,147.29
4,-3,5,-30,50,58.31,0.4461,763.55,150.71
4,-3,6,-30,60,67.08,0.4502,802.83,151.51
4,-3,7,-30,70,76.16,0.4531,798.34,150.15
4,-3,8,-30,80,85.44,0.4388,791.24,150.18
4,-3,9,-30,90,94.87,0.4446,812.2,148.36
4,-3,10,-30,100,104.4,0.4541,798.18,153.18
4,-3,11,-30,110,114.02,0.4623,802.72,145.49
4,-3,12,-30,120,123.69,0.4681,810.13,151.48
4,-3,13,-30,130,133.42,0.4644,767.95,148.45
4,-2,-13,-20,-130,131.53,0.4557,774.42,152.94
4,-2,-12,-20,-120,121.66,0.4501,777.37,152.64
4,-2,-11,-20,-110,111.8,0.4483,801.5,153.63
4,-2,-10,-20,-100,101.98,0.4708,814.18,151.49
4,-2,-9,-20,-90,92.2,0.4452,804.19,151.2
4,-2,-8,-20,-80,82.46,0.4459,811.76,145.81
4,-2,-7,-20,-70,72.8,0.448,808.34,149.14
4,-2,-6,-20,-60,63.25,0.4483,797.93,147.49
4,-2,-5,-20,-50,53.85,0.4594,784.73,150.95
4,-2,-4,-20,-40,44.72,0.4533,785.77,150.22
4,-2,-3,-20,-30,36.06,0.4427,820.87,146.58
4,-2,-2,-20,-20,28.28,0.4448,781.64,145.93
4,-2,-1,-20,-10,22.36,0.4627,808.14,150.42
4,-2,0,-20,0,20.0,0.4447,813.61,147.53
4,-2,1,-20,10,22.36,0.4563,786.91,148.07
4,-2,2,-20,20,28.28,0.4561,812.96,151.79
4,-2,3,-20,30,36.06,0.4416,793.3,150.47
4,-2,4,-20,40,44.72,0.4432,820.56,142.79
4,-2,5,-20,50,53.85,0.4438,792.36,141.47
4,-2,6,-20,60,63.25,0.4388,809.38,150.09
4,-2,7,-20,70,72.8,0.4626,823.18,151.3
4,-2,8,-20,80,82.46,0.4525,800.99,142.03
4,-2,9,-20,90,92.2,0.439,801.3,152.06
4,-2,10,-20,100,101.98,0.4541,783.9,153.57
4,-2,11,-20,110,111.8,0.4663,807.42,154.56
4,-2,12,-20,120,121.66,0.4533,804.51,153.11
4,-2,13,-20,130,131.53,0.4657,788.0,153.64
4,-1,-13,-10,-130,130.38,0.4543,782.0,156.8
4,-1,-12,-10,-120,120.42,0.4538,802.44,154.73
4,-1,-11,-10,-110,110.45,0.4516,814.79,150.39
4,-1,-10,-10,-100,100.5,0.4636,804.29,150.61
4,-1,-9,-10,-90,90.55,0.4429,798.65,149.54
4,-1,-8,-10,-80,80.62,0.4399,796.74,147.59
4,-1,-7,-10,-70,70.71,0.4547,819.59,146.32
4,-1,-6,-10,-60,60.83,0.4637,798.07,147.07
4,-1,-5,-10,-50,50.99,0.4561,793.3,149.75
4,-1,-4,-10,-40,41.23,0.4468,787.75,152.17
4,-1,-3,-10,-30,31.62,0.4477,778.45,151.65
4,-1,-2,-10,-20,22.36,0.4404,782.7,153.58
4,-1,-1,-10,-10,14.14,0.4404,765.25,151.87
4,-1,0,-10,0,10.0,0.4476,796.74,149.06
4,-1,1,-10,10,14.14,0.4519,788.71,154.43
4,-1,2,-10,20,22.36,0.4382,806.67,151.93
4,-1,3,-10,30,31.62,0.4439,784.64,153.05
4,-1,4,-10,40,41.23,0.4421,790.9,152.66
4,-1,5,-10,50,50.99,0.4503,773.04,155.24
4,-1,6,-10,60,60.83,0.4458,793.96,150.77
4,-1,7,-10,70,70.71,0.455,829.42,145.02
4,-1,8,-10,80,80.62,0.4566,811.15,149.59
4,-1,9,-10,90,90.55,0.4563,813.99,146.01
4,-1,10,-10,100,100.5,0.4655,774.4,147.25
4,-1,11,-10,110,110.45,0.4519,822.83,150.53
4,-1,12,-10,120,120.42,0.457,810.52,151.62
4,-1,13,-10,130,130.38,0.4517,776.98,157.95
4,0,-13,0,-130,130.0,0.4616,812.44,156.0
4,0,-12,0,-120,120.0,0.452,790.03,149.91
4,0,-11,0,-110,110.0,0.4485,861.34,154.47
4,0,-10,0,-100,100.0,0.4583,788.59,155.34
4,0,-9,0,-90,90.0,0.4588,828.22,155.64
4,0,-8,0,-80,80.0,0.4382,783.35,146.99
4,0,-7,0,-70,70.0,0.4424,804.85,148.3
4,0,-6,0,-60,60.0,0.4666,828.57,149.98
4,0,-5,0,-50,50.0,0.4656,822.32,148.65
4,0,-4,0,-40,40.0,0.4339,796.73,148.07
4,0,-3,0,-30,30.0,0.4517,801.34,150.19
4,0,-2,0,-20,20.0,0.4542,781.81,151.23
4,0,-1,0,-10,10.0,0.4465,803.0,152.87
4,0,0,0,0,0.0,0.4402,795.78,149.64
4,0,1,0,10,10.0,0.4459,813.5,147.84
4,0,2,0,20,20.0,0.4456,789.35,153.28
4,0,3,0,30,30.0,0.4461,806.9,155.93
4,0,4,0,40,40.0,0.4494,816.68,155.01
4,0,5,0,50,50.0,0.4582,799.75,151.93
4,0,6,0,60,60.0,0.4397,788.3,148.19
4,0,7,0,70,70.0,0.4679,787.81,147.52
4,0,8,0,80,80.0,0.4416,808.4,150.43
4,0,9,0,90,90.0,0.4587,810.07,146.0
4,0,10,0,100,100.0,0.4449,818.41,150.02
4,0,11,0,110,110.0,0.4634,791.91,148.51
4,0,12,0,120,120.0,0.4547,774.75,150.78
4,0,13,0,130,130.0,0.4626,791.15,149.02
4,1,-13,10,-130,130.38,0.461,774.44,151.9
4,1,-12,10,-120,120.42,0.4584,780.79,156.67
4,1,-11,10,-110,110.45,0.4635,811.69,149.97
4,1,-10,10,-100,100.5,0.4438,799.01,150.21
4,1,-9,10,-90,90.55,0.4451,782.34,150.03
4,1,-8,10,-80,80.62,0.4468,810.33,152.0
4,1,-7,10,-70,70.71,0.4588,781.11,151.2
4,1,-6,10,-60,60.83,0.4442,781.69,148.71
4,1,-5,10,-50,50.99,0.4585,794.42,154.7
4,1,-4,10,-40,41.23,0.4544,794.09,153.48
4,1,-3,10,-30,31.62,0.4536,786.01,155.58
4,1,-2,10,-20,22.36,0.4521,800.28,147.43
4,1,-1,10,-10,14.14,0.4594,807.76,151.89
4,1,0,10,0,10.0,0.4459,812.51,152.74
4,1,1,10,10,14.14,0.4446,778.75,151.74
4,1,2,10,20,22.36,0.4374,802.28,148.66
4,1,3,10,30,31.62,0.4597,794.11,153.32
4,1,4,10,40,41.23,0.4459,815.0,156.18
4,1,5,10,50,50.99,0.4415,804.38,158.25
4,1,6,10,60,60.83,0.4505,800.93,152.37
4,1,7,10,70,70.71,0.4503,774.39,153.4
4,1,8,10,80,80.62,0.434,793.75,153.62
4,1,9,10,90,90.55,0.4472,789.57,152.79
4,1,10,10,100,100.5,0.4447,779.44,151.48
4,1,11,10,110,110.45,0.4526,775.3,153.37
4,1,12,10,120,120.42,0.461,783.65,151.65
4,1,13,10,130,130.38,0.4649,801.09,152.99
4,2,-13,20,-130,131.53,0.4669,791.0,156.65
4,2,-12,20,-120,121.66,0.4581,774.68,151.29
4,2,-11,20,-110,111.8,0.4572,820.63,150.14
4,2,-10,20,-100,101.98,0.4582,792.37,151.09
4,2,-9,20,-90,92.2,0.4623,811.25,146.49
4,2,-8,20,-80,82.46,0.4454,818.84,150.43
4,2,-7,20,-70,72.8,0.4408,787.72,152.11
4,2,-6,20,-60,63.25,0.458,800.27,157.43
4,2,-5,20,-50,53.85,0.4566,796.35,147.55
4,2,-4,20,-40,44.72,0.4422,805.03,148.53
4,2,-3,20,-30,36.06,0.4634,821.99,151.9
4,2,-2,20,-20,28.28,0.4406,789.92,153.77
4,2,-1,20,-10,22.36,0.4455,816.83,151.42
4,2,0,20,0,20.0,0.4504,789.46,149.72
4,2,1,20,10,22.36,0.4515,815.49,147.34
4,2,2,20,20,28.28,0.4479,800.67,151.99
4,2,3,20,30,36.06,0.4427,780.25,152.02
4,2,4,20,40,44.72,0.4379,819.27,149.53
4,2,5,20,50,53.85,0.4376,792.79,151.14
4,2,6,20,60,63.25,0.4457,800.3,152.22
4,2,7,20,70,72.8,0.4484,785.94,149.1
4,2,8,20,80,82.46,0.4613,825.28,143.94
4,2,9,20,90,92.2,0.4589,803.54,152.99
4,2,10,20,100,101.98,0.4474,770.77,152.51
4,2,11,20,110,111.8,0.4469,772.53,147.63
4,2,12,20,120,121.66,0.4626,790.46,155.02
4,2,13,20,130,131.53,0.467,776.2,153.8
4,3,-13,30,-130,133.42,0.4584,778.16,151.39
