lot,phase,wafer_id,product,tool,chamber,process_step,pattern,root_cause,action,die_x,die_y,die_dx,die_dy,status,fail_reason
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,13,18,-3.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,14,18,-2.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,15,18,-1.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,16,18,0.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,17,18,1.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,18,18,2.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,19,18,3.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,20,18,4.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,21,18,5.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,22,18,6.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,23,18,7.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,24,18,8.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,25,18,9.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,26,18,10.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,27,18,11.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,28,18,12.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,29,18,13.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,30,18,14.0,2.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,2,19,-14.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,3,19,-13.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,4,19,-12.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,5,19,-11.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,6,19,-10.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,7,19,-9.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,8,19,-8.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,9,19,-7.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,10,19,-6.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,11,19,-5.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,12,19,-4.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,13,19,-3.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,14,19,-2.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,15,19,-1.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,16,19,0.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,17,19,1.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,18,19,2.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,19,19,3.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,20,19,4.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,21,19,5.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,22,19,6.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,23,19,7.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,24,19,8.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,25,19,9.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,26,19,10.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,27,19,11.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,28,19,12.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,29,19,13.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,30,19,14.0,3.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,2,20,-14.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,3,20,-13.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,4,20,-12.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,5,20,-11.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,6,20,-10.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,7,20,-9.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,8,20,-8.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,9,20,-7.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,10,20,-6.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,11,20,-5.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,12,20,-4.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,13,20,-3.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,14,20,-2.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,15,20,-1.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,16,20,0.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,17,20,1.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,18,20,2.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,19,20,3.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,20,20,4.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,21,20,5.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,22,20,6.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,23,20,7.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,24,20,8.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,25,20,9.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,26,20,10.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,27,20,11.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,28,20,12.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,29,20,13.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,30,20,14.0,4.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,3,21,-13.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,4,21,-12.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,5,21,-11.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,6,21,-10.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,7,21,-9.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,8,21,-8.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,9,21,-7.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,10,21,-6.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,11,21,-5.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,12,21,-4.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,13,21,-3.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,14,21,-2.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,15,21,-1.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,16,21,0.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,17,21,1.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,18,21,2.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,19,21,3.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,20,21,4.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,21,21,5.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,22,21,6.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,23,21,7.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,24,21,8.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,25,21,9.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,26,21,10.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,27,21,11.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,28,21,12.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,29,21,13.0,5.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,3,22,-13.0,6.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,4,22,-12.0,6.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,5,22,-11.0,6.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,6,22,-10.0,6.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,7,22,-9.0,6.0,PASS,pass
LOT-A,改善前,W03,28nm MCU,ETCH-07,B,Plasma Etch,top_right_cluster,右上局部簇状失效，怀疑 chamber B 粒子污染,执行 chamber PM 与 particle clean,8,22,-8.0,6.0,PASS,pass
